X_REF,Y_REF,elevation,yield,ECs,ECd
874965.246,6549244.78,125.790581,3.43236662,6.71759363,6.56852959
874975.246,6549244.78,125.684951,3.82979011,6.77270118,6.8199354
874985.246,6549244.78,125.590573,4.06478154,6.97484427,7.06921895
874995.246,6549244.78,125.541044,4.26720907,8.1812095,7.84549907
875005.246,6549244.78,125.545526,4.45581507,8.52011638,8.39570277
875015.246,6549244.78,125.557852,4.71816522,9.42909385,10.7568203
875025.246,6549244.78,125.55942,5.69147818,9.24395662,9.83109184
875035.246,6549244.78,125.558076,4.89923955,7.28210523,7.49330534
875045.246,6549244.78,125.573764,4.21424309,6.38837543,6.54479449
875055.246,6549244.78,125.623075,3.55334708,5.5288509,5.97533402
875065.246,6549244.78,125.654908,2.80050568,5.5935268,5.80442176
875075.246,6549244.78,125.764113,2.79354109,5.80157829,5.85332573
875085.246,6549244.78,125.808526,3.08712427,5.91244824,5.80326099
875095.246,6549244.78,125.865063,3.21423699,5.97921925,5.91102943
875105.246,6549244.78,125.807629,3.18340061,6.14691297,6.09494659
875115.246,6549244.78,125.726435,2.80454131,6.09836072,6.20440796
875125.246,6549244.78,125.680243,2.69503179,6.21254106,6.34343234
875135.246,6549244.78,125.5583,2.8594806,6.31476158,6.40154905
875145.246,6549244.78,125.399459,2.92448969,6.090438,6.1693902
875155.246,6549244.78,125.213191,2.55113919,5.48337068,5.96077198
875165.246,6549244.78,125.062173,2.49345675,6.02242499,6.1607591
875175.246,6549244.78,124.926223,2.67762444,6.84466831,6.66920058
875185.246,6549244.78,124.731595,3.28103854,7.30990297,7.10025004
875195.246,6549244.78,124.609443,4.484065,7.79544821,8.10199235
875205.246,6549244.78,124.570823,5.91197527,8.69988668,8.80922969
875215.246,6549244.78,124.535779,6.02839014,9.48451055,9.24645283
875225.246,6549244.78,124.572162,4.54669229,9.87256798,8.90328224
875235.246,6549244.78,124.624179,3.31706382,8.74918016,8.17564817
875245.246,6549244.78,124.638022,2.34369794,7.0370567,6.83981032
875255.246,6549244.78,124.750135,1.88802253,6.24368155,6.23463477
875265.246,6549244.78,124.857829,2.38071295,5.21119919,5.91345344
874435.246,6549234.78,124.84375,4.27156384,6.54243879,7.52363952
874445.246,6549234.78,124.772251,6.27397422,7.50860728,7.95809779
874455.246,6549234.78,124.699656,6.90420054,8.89723007,8.17303238
874465.246,6549234.78,124.638245,7.60708462,9.92264977,9.67108011
874475.246,6549234.78,124.605648,8.60789668,10.3696161,10.1992073
874485.246,6549234.78,124.636906,9.62371149,10.3917269,10.8553712
874495.246,6549234.78,124.627081,10.0945937,10.7208452,11.6240938
874505.246,6549234.78,124.602746,10.2314878,10.6876621,11.8714932
874515.246,6549234.78,124.589798,10.5358107,10.7821286,10.9141488
874525.246,6549234.78,124.581538,11.4788935,9.89817107,10.315112
874535.246,6549234.78,124.573948,11.6228153,9.28992054,9.64905516
874545.246,6549234.78,124.566135,10.2653074,8.46940281,8.44808679
874555.246,6549234.78,124.581761,8.81266596,7.65424197,7.59158199
874565.246,6549234.78,124.624849,6.90054228,7.49188174,7.44699057
874575.246,6549234.78,124.665264,5.74770129,7.14083703,6.23457242
874585.246,6549234.78,124.690946,6.28810655,6.89302479,7.21678815
874595.246,6549234.78,124.756837,7.32563617,7.08882783,7.50305297
874605.246,6549234.78,124.756167,7.79950289,7.45712536,7.27482676
874615.246,6549234.78,124.728915,6.72787942,7.15785246,7.14433689
874625.246,6549234.78,124.716407,5.1092366,6.89481721,6.9821717
874635.246,6549234.78,124.728245,4.19490209,6.39994886,6.73191736
874645.246,6549234.78,124.749242,3.72557052,5.90211051,6.39674969
874655.246,6549234.78,124.791018,3.13591187,6.0070273,6.04305694
874665.246,6549234.78,124.777389,2.8605388,5.73495555,5.99124957
874675.246,6549234.78,124.7794,3.09689501,6.4365971,6.47850646
874685.246,6549234.78,124.829672,3.69699379,7.05855248,7.31165756
874695.246,6549234.78,124.876602,5.04955439,7.61842763,8.13283849
874705.246,6549234.78,124.844644,4.67201287,8.21901194,8.56325179
874715.246,6549234.78,124.683129,6.26870629,8.80482617,8.75565695
874725.246,6549234.78,124.548055,8.22460277,9.43097986,8.92155269
874735.246,6549234.78,124.463253,11.0848576,9.83178004,8.58906601
874745.246,6549234.78,124.359744,12.6940071,9.54912951,8.68849729
874755.246,6549234.78,124.246914,12.6333482,10.5609158,9.19132404
874765.246,6549234.78,124.229972,13.2444686,11.4297545,9.73074052
874775.246,6549234.78,124.251596,13.0510684,11.5405855,10.3940133
874785.246,6549234.78,124.310458,12.8056951,12.5503682,11.0660294
874795.246,6549234.78,124.349707,12.9574382,13.5064858,11.4385588
874805.246,6549234.78,124.419524,12.3599326,12.3971921,12.9797442
874815.246,6549234.78,124.495831,11.4535531,10.3963003,11.7900977
874825.246,6549234.78,124.646507,9.94897967,8.28651919,9.52100109
874835.246,6549234.78,124.860287,5.8140651,6.42213104,8.04008777
874845.246,6549234.78,125.094606,3.85372418,5.1418349,6.22771816
874855.246,6549234.78,125.374601,3.42379642,5.4052462,5.56173439
874865.246,6549234.78,125.690557,3.11914835,5.10474245,5.47854744
874875.246,6549234.78,125.977054,3.21973803,5.2464413,5.61050089
874885.246,6549234.78,126.270394,3.37083335,5.31726993,5.58201599
874895.246,6549234.78,126.446427,3.28800172,5.44473997,5.57320337
874905.246,6549234.78,126.450475,3.30316137,5.50622902,5.46601592
874915.246,6549234.78,126.335352,3.33796053,5.49182158,5.47274326
874925.246,6549234.78,126.260955,3.28432122,5.6505337,5.69648889
874935.246,6549234.78,126.120312,3.11042695,6.1498642,6.01424006
874945.246,6549234.78,125.956627,3.12614307,6.46672631,6.46834319
874955.246,6549234.78,125.838139,3.88856424,7.1250732,6.89971427
874965.246,6549234.78,125.756712,3.84856365,7.28472726,7.10536406
874975.246,6549234.78,125.668808,4.01605469,7.20251305,7.14548008
874985.246,6549234.78,125.580263,4.24524698,7.62322875,7.54911245
874995.246,6549234.78,125.54082,3.80729895,8.35140677,8.03727423
875005.246,6549234.78,125.553146,4.16106063,8.48313436,8.31682025
875015.246,6549234.78,125.543509,5.92689223,8.70859092,9.82323011
875025.246,6549234.78,125.538131,5.95666047,9.06825633,9.55218572
875035.246,6549234.78,125.546198,5.08639842,8.45662367,8.39117031
875045.246,6549234.78,125.574884,4.11134407,6.83837411,7.05029881
875055.246,6549234.78,125.605815,3.70435813,5.51190336,5.90087119
875065.246,6549234.78,125.646837,2.83026402,5.47734229,5.58402588
875075.246,6549234.78,125.749759,2.65711248,5.55306485,5.81685653
875085.246,6549234.78,125.760973,2.93183938,5.50953375,5.95421874
875095.246,6549234.78,125.783403,2.98532912,5.53476994,6.06357767
875105.246,6549234.78,125.719035,3.2013737,5.85075083,6.16377861
875115.246,6549234.78,125.652442,3.16075208,6.08106594,6.29395721
875125.246,6549234.78,125.611643,3.04487546,6.25242882,6.43048524
875135.246,6549234.78,125.51169,3.18645814,6.27516638,6.48408038
875145.246,6549234.78,125.364523,3.27438479,6.04456789,6.25999884
875155.246,6549234.78,125.191931,2.77366625,5.72006403,6.10372964
875165.246,6549234.78,125.072462,2.65116721,5.81755459,6.13542899
875175.246,6549234.78,124.927117,2.93867853,6.40987647,6.272845
875185.246,6549234.78,124.726681,3.73470936,7.26116294,6.91228318
875195.246,6549234.78,124.638245,4.57382575,7.82152853,8.11439788
875205.246,6549234.78,124.604085,5.86668653,8.7331838,9.37353225
875215.246,6549234.78,124.569707,7.38307339,9.44079318,9.1431046
875225.246,6549234.78,124.581315,6.69753803,7.86112715,7.31611903
875235.246,6549234.78,124.612122,4.58940323,7.3909775,6.99719952
875245.246,6549234.78,124.658342,3.06203583,6.74175313,6.8748512
875255.246,6549234.78,124.766889,1.95413961,6.50278145,6.30939631
875265.246,6549234.78,124.900964,2.45245607,5.90417661,6.09055981
874475.246,6549224.78,124.604978,10.4248252,9.48887443,9.80546614
874485.246,6549224.78,124.625965,9.83945182,9.68966642,10.5650354
874495.246,6549224.78,124.619713,9.35190438,10.0103544,10.8386668
874505.246,6549224.78,124.61949,8.87829914,10.7504756,11.1996217
874515.246,6549224.78,124.618374,8.20291845,9.72033419,9.94231608
874525.246,6549224.78,124.640701,7.83812776,8.77362446,8.88513806
874535.246,6549224.78,124.641594,7.92957944,8.3630233,8.36779158
874545.246,6549224.78,124.621946,8.40242202,8.21720396,8.29729867
874555.246,6549224.78,124.632663,8.49552879,8.12056717,7.91816906
874565.246,6549224.78,124.658788,6.65081897,7.7554824,7.50582961
874575.246,6549224.78,124.681566,5.86146751,7.50470382,7.45794569
874585.246,6549224.78,124.709483,6.09628763,6.74849826,9.61438102
874595.246,6549224.78,124.769123,6.86585104,7.08450497,7.236734
874605.246,6549224.78,124.777389,6.63408,7.01695947,6.99027572
874615.246,6549224.78,124.75572,5.5454069,7.04135061,7.1353407
874625.246,6549224.78,124.756613,4.59684409,7.06808797,6.91996007
874635.246,6549224.78,124.774932,3.38986467,6.59940834,6.41256919
874645.246,6549224.78,124.799508,3.11279177,6.02832986,6.0584864
874655.246,6549224.78,124.830566,2.91025294,5.92286331,5.97169018
874665.246,6549224.78,124.799955,3.03096182,6.09921455,6.08045787
874675.246,6549224.78,124.779847,3.40147785,6.86626301,6.69693527
874685.246,6549224.78,124.833694,3.99622434,7.27148111,7.34250452
874695.246,6549224.78,124.858946,5.13464137,7.40555208,8.30518485
874705.246,6549224.78,124.752369,6.82908024,8.17711992,8.03582765
874715.246,6549224.78,124.559216,7.9000572,8.90408357,8.46796314
874725.246,6549224.78,124.451651,11.0589494,9.15179468,8.5821975
874735.246,6549224.78,124.380041,12.6896919,9.80840823,8.56916247
874745.246,6549224.78,124.287714,13.1506344,10.5902101,9.10587673
874755.246,6549224.78,124.18985,12.8078722,11.4581355,10.2239193
874765.246,6549224.78,124.185393,13.0225178,11.8792122,10.8299993
874775.246,6549224.78,124.191633,13.1593167,12.4097195,11.7349316
874785.246,6549224.78,124.257615,13.0527651,13.076412,12.4844017
874795.246,6549224.78,124.337887,13.4368375,12.1620446,12.2615702
874805.246,6549224.78,124.440049,12.1898057,10.6147018,11.8787371
874815.246,6549224.78,124.538235,10.8436537,9.5152902,10.2820535
874825.246,6549224.78,124.722437,9.28759835,8.77257168,9.66392616
874835.246,6549224.78,124.955062,6.16994547,7.20589903,8.90506308
874845.246,6549224.78,125.181861,3.8261918,6.09232633,6.49543745
874855.246,6549224.78,125.448512,3.22215374,5.73105711,5.85057531
874865.246,6549224.78,125.735854,2.82749172,5.62589474,5.64437797
874875.246,6549224.78,125.996584,3.3091786,5.79438879,5.68601698
874885.246,6549224.78,126.229045,3.39614172,5.89397121,5.75512061
874895.246,6549224.78,126.346143,3.34226928,6.08398555,5.86862286
874905.246,6549224.78,126.332879,3.46000488,6.33519123,6.22522758
874915.246,6549224.78,126.220506,3.55576418,6.17963989,6.86029196
874925.246,6549224.78,126.168607,3.57744908,6.36198223,6.53707619
874935.246,6549224.78,126.036548,3.64253548,6.56682199,6.59063696
874945.246,6549224.78,125.865512,3.66632574,6.68195093,6.843847
874955.246,6549224.78,125.756039,3.61643958,7.07975994,7.14848181
874965.246,6549224.78,125.689436,3.94606942,7.24259813,7.1580672
874975.246,6549224.78,125.606487,3.98210271,7.32204749,7.01955622
874985.246,6549224.78,125.521549,3.94851674,7.0984752,7.79989288
874995.246,6549224.78,125.507881,4.03925391,7.47138208,7.46817008
875005.246,6549224.78,125.522894,4.25306543,7.81754057,7.50950837
875015.246,6549224.78,125.495782,4.96995109,7.87458118,7.69391687
875025.246,6549224.78,125.498695,4.63970135,7.18970398,7.15069818
875035.246,6549224.78,125.516844,3.81042221,6.39374392,6.36478212
875045.246,6549224.78,125.545302,3.13948885,5.99262772,6.06272883
875055.246,6549224.78,125.570626,2.57840245,5.44299793,5.70173207
875065.246,6549224.78,125.619488,2.27953164,5.20005915,5.76001455
875075.246,6549224.78,125.704459,2.46839959,5.40097774,6.01345826
875085.246,6549224.78,125.73406,2.64475914,5.51929426,6.04493058
875095.246,6549224.78,125.72352,3.11680987,5.66592407,6.17013057
875105.246,6549224.78,125.678673,3.45830989,5.93151701,6.29269854
875115.246,6549224.78,125.604022,3.58507717,6.16507314,6.40878689
875125.246,6549224.78,125.546198,3.35636989,6.25511795,6.43769142
875135.246,6549224.78,125.454112,3.18499271,6.16414845,6.43144988
875145.246,6549224.78,125.325338,3.06338343,6.01923395,6.34971544
875155.246,6549224.78,125.167988,2.84510507,5.87749118,6.23987406
875165.246,6549224.78,125.066646,2.86554913,5.97348196,6.229213
875175.246,6549224.78,124.9298,3.45661574,6.60310505,6.42739935
875185.246,6549224.78,124.745891,4.3568094,7.20438595,6.94477793
875195.246,6549224.78,124.671963,5.08370334,7.43411841,7.40177621
875205.246,6549224.78,124.627081,6.60020032,8.22863381,8.03920341
875215.246,6549224.78,124.593816,7.51777337,8.82624792,8.77968035
875225.246,6549224.78,124.625072,6.37982074,8.21975169,8.14366236
875235.246,6549224.78,124.627974,4.5439651,7.33083922,7.0394497
875245.246,6549224.78,124.678439,2.63162098,6.56971203,6.88014688
875255.246,6549224.78,124.760858,2.12265996,6.08124838,6.27102614
875265.246,6549224.78,124.924658,2.7737772,6.21378369,6.16809476
874525.246,6549214.78,124.664147,10.1648938,8.91112058,9.71693267
874535.246,6549214.78,124.682682,8.29157551,8.6532935,9.1910483
874545.246,6549214.78,124.682906,6.63573873,8.13332647,8.79365114
874555.246,6549214.78,124.698092,5.78229117,7.94330948,8.36034756
874565.246,6549214.78,124.723554,4.72699645,7.70184569,7.70646818
874575.246,6549214.78,124.742764,4.35733225,7.47781024,7.41511141
874585.246,6549214.78,124.777389,4.59569502,7.34705829,7.41548217
874595.246,6549214.78,124.812243,5.31094614,7.31494854,7.37731683
874605.246,6549214.78,124.825203,6.29559385,7.10025004,7.25499357
874615.246,6549214.78,124.824756,5.73719262,7.08712672,7.26414062
874625.246,6549214.78,124.817606,4.60167331,6.99559035,7.1754107
874635.246,6549214.78,124.821405,3.32254149,6.75815551,6.32942883
874645.246,6549214.78,124.835482,2.90011386,6.23663017,5.99154914
874655.246,6549214.78,124.842856,3.01373448,5.95237322,6.11209748
874665.246,6549214.78,124.8185,3.29712211,6.17031568,6.25730762
874675.246,6549214.78,124.814478,3.81503561,6.4887506,6.55901212
874685.246,6549214.78,124.827438,3.71611958,7.04304074,7.19430686
874695.246,6549214.78,124.78923,3.24611858,7.29464123,7.33076591
874705.246,6549214.78,124.589128,6.44941868,8.77169447,8.54998903
874715.246,6549214.78,124.434025,9.52957385,9.5111044,8.31682025
874725.246,6549214.78,124.324061,11.4896887,9.8628976,8.43981172
874735.246,6549214.78,124.255609,12.7820264,11.0787626,9.65880563
874745.246,6549214.78,124.192525,13.284793,11.3373207,10.4430846
874755.246,6549214.78,124.145278,13.3093926,11.309239,11.8035461
874765.246,6549214.78,124.163775,13.3736988,12.0079628,10.8735148
874775.246,6549214.78,124.171798,13.3315046,12.6644645,10.8445213
874785.246,6549214.78,124.246023,12.3761347,12.5636786,12.1804231
874795.246,6549214.78,124.325622,11.9828924,11.9240814,12.2990251
874805.246,6549214.78,124.425994,11.0879618,10.6900136,11.0576224
874815.246,6549214.78,124.552296,10.421594,9.12100504,9.42466322
874825.246,6549214.78,124.761528,9.06571758,7.22523674,7.93005523
874835.246,6549214.78,125.000226,6.49751632,6.36720119,6.60191659
874845.246,6549214.78,125.243629,3.52168652,5.98137216,5.71251853
874855.246,6549214.78,125.509001,2.95355639,5.6329315,5.69745737
874865.246,6549214.78,125.776449,3.0104513,6.02796817,5.93246613
874875.246,6549214.78,126.041936,3.24995126,6.31135253,5.92002102
874885.246,6549214.78,126.233314,3.33979691,6.42617826,6.10959203
874895.246,6549214.78,126.305006,3.32250827,6.44903173,6.33962742
874905.246,6549214.78,126.239381,3.50377164,6.49180103,6.74944312
874915.246,6549214.78,126.126826,3.66017148,6.63374831,6.67954586
874925.246,6549214.78,126.049795,3.74851589,6.78883941,6.81659445
874935.246,6549214.78,125.9472,3.72609214,7.01050683,7.02081986
874945.246,6549214.78,125.816378,3.46935952,7.1471952,7.38949946
874955.246,6549214.78,125.741909,3.42972472,7.29741372,7.31056089
874965.246,6549214.78,125.682709,3.94563538,7.18438557,7.10230941
874975.246,6549214.78,125.60447,3.96097418,6.7745978,6.71389997
874985.246,6549214.78,125.521773,3.89502462,6.32917566,6.656408
874995.246,6549214.78,125.504072,3.80901262,6.83386227,6.71544435
875005.246,6549214.78,125.489509,4.06921457,7.22885026,6.77385264
875015.246,6549214.78,125.454336,4.14366226,7.8945291,7.29259901
875025.246,6549214.78,125.457697,3.73904414,7.77823929,7.50267782
875035.246,6549214.78,125.46845,2.6871469,6.58174561,7.03888657
875045.246,6549214.78,125.488389,2.66032953,5.74385162,5.96983925
875055.246,6549214.78,125.481443,2.43454529,5.21521336,5.58586891
875065.246,6549214.78,125.527599,2.53354625,5.10111937,5.69791319
875075.246,6549214.78,125.58116,2.85696536,5.80471199,5.94921929
875085.246,6549214.78,125.620609,3.40808313,6.21409439,6.36236396
875095.246,6549214.78,125.603349,3.71991196,6.4694429,6.89392094
875105.246,6549214.78,125.571074,3.90961929,6.44058903,6.86029196
875115.246,6549214.78,125.544406,4.05361875,6.41738042,6.62062648
875125.246,6549214.78,125.489285,3.63729401,6.37121379,6.53583427
875135.246,6549214.78,125.38647,3.25789083,6.21968959,6.48090396
875145.246,6549214.78,125.268699,3.08539596,6.11179188,6.41404425
875155.246,6549214.78,125.134203,2.93729767,6.19684319,6.33341763
875165.246,6549214.78,125.061055,2.86451772,6.38179879,6.3547337
875175.246,6549214.78,124.921976,3.23969763,6.61255424,6.62890744
875185.246,6549214.78,124.756837,3.29794649,7.05319002,7.37886623
875195.246,6549214.78,124.693402,3.48138429,7.87615626,7.88316915
875205.246,6549214.78,124.6474,4.99736113,8.3575891,8.11756311
875215.246,6549214.78,124.639138,6.2692705,8.23966757,8.1669049
875225.246,6549214.78,124.673973,5.42902739,7.92696311,8.19217967
875235.246,6549214.78,124.667497,4.09489059,7.7764505,7.47923116
875245.246,6549214.78,124.711493,2.62460393,7.24296027,6.9347153
875255.246,6549214.78,124.791688,2.81958581,6.11857973,6.48492336
875265.246,6549214.78,124.936059,3.08823583,6.4216815,6.2229869
874565.246,6549204.78,124.7584,5.08812809,7.62536355,7.94585175
874575.246,6549204.78,124.778283,4.17494005,7.59621426,7.35110028
874585.246,6549204.78,124.836599,3.71727175,7.16214846,7.31633852
874595.246,6549204.78,124.884872,3.26268345,7.15019765,7.29865438
874605.246,6549204.78,124.899176,3.33582492,6.97303104,7.41066367
874615.246,6549204.78,124.900741,3.1672066,7.0151353,7.44617144
874625.246,6549204.78,124.8918,3.01554326,6.68743237,7.31238876
874635.246,6549204.78,124.87392,2.933247,6.20217477,5.97957802
874645.246,6549204.78,124.873473,2.82534364,5.79004463,5.76393269
874655.246,6549204.78,124.867439,3.04828763,5.78229117,6.18415268
874665.246,6549204.78,124.804423,3.37842627,5.77743608,6.4220026
874675.246,6549204.78,124.799284,3.63282288,6.26551006,6.64536753
874685.246,6549204.78,124.8185,3.69714167,6.17043909,5.82139544
874695.246,6549204.78,124.765326,4.22103349,6.39470305,5.43630716
874705.246,6549204.78,124.504535,7.13320042,7.54307557,8.00735104
874715.246,6549204.78,124.385171,10.2588423,9.22059897,8.65113045
874725.246,6549204.78,124.305776,11.9195511,9.93963202,8.45501706
874735.246,6549204.78,124.203669,12.9298682,11.2884491,9.68608191
874745.246,6549204.78,124.128789,13.4162948,11.7531348,10.9372019
874755.246,6549204.78,124.112968,13.3089934,12.1045329,14.0204924
874765.246,6549204.78,124.123218,13.3468446,12.5880758,13.4377781
874775.246,6549204.78,124.147952,13.4700675,12.9129412,11.9163332
874785.246,6549204.78,124.222616,12.2948442,12.2382954,10.6172496
874795.246,6549204.78,124.323392,11.3709289,10.7679055,10.6219222
874805.246,6549204.78,124.43291,11.2749111,9.4389996,9.69237991
874815.246,6549204.78,124.586449,9.98905506,9.11690151,9.11735737
874825.246,6549204.78,124.837717,7.64835047,8.23892604,8.22065591
874835.246,6549204.78,125.068436,4.8847104,7.29544368,6.87588251
874845.246,6549204.78,125.301158,3.18750985,6.08873291,6.03001803
874855.246,6549204.78,125.573091,3.09379966,5.453404,5.82931793
874865.246,6549204.78,125.809199,3.16780842,5.63225559,5.87296725
874875.246,6549204.78,126.052939,3.37903444,6.01442049,6.03870751
874885.246,6549204.78,126.201857,3.38617173,6.25899732,6.4204615
874895.246,6549204.78,126.243426,3.47085166,6.44103989,6.64609856
874905.246,6549204.78,126.146368,3.57691251,6.80651335,6.88207359
874915.246,6549204.78,126.041487,3.7588385,7.16537215,6.91083175
874925.246,6549204.78,125.965156,3.81724898,7.34250452,7.16401086
874935.246,6549204.78,125.851377,3.64785747,7.43672081,7.77116431
874945.246,6549204.78,125.743928,3.53194955,7.42282713,7.70446476
874955.246,6549204.78,125.66836,3.4609046,7.50673036,7.8778892
874965.246,6549204.78,125.600435,3.50387676,7.60647608,7.40399708
874975.246,6549204.78,125.542613,3.5417112,7.1372675,6.8608408
874985.246,6549204.78,125.488165,3.3713053,6.83645963,6.34470115
874995.246,6549204.78,125.490629,3.54465204,6.7438434,6.36001032
875005.246,6549204.78,125.477859,4.10567433,6.92079052,6.75214343
875015.246,6549204.78,125.464417,3.93306885,6.83570766,6.70531168
875025.246,6549204.78,125.491525,3.35774628,6.21254106,6.46620899
875035.246,6549204.78,125.517068,2.78358593,6.1073319,6.20763509
875045.246,6549204.78,125.504296,2.80922881,5.81900916,5.91617426
875055.246,6549204.78,125.457025,3.03575452,5.37156876,5.69517884
875065.246,6549204.78,125.462177,3.02170125,5.36421475,5.65533869
875075.246,6549204.78,125.459489,3.17710371,5.57013895,5.00886829
875085.246,6549204.78,125.494886,3.46045471,6.18093775,5.89809844
875095.246,6549204.78,125.481667,3.87862225,6.49517764,6.8367331
875105.246,6549204.78,125.451648,3.76674035,6.62387138,6.46614433
875115.246,6549204.78,125.442464,3.48347375,6.59663717,6.5885283
875125.246,6549204.78,125.385798,3.31338392,6.47850646,6.58760597
875135.246,6549204.78,125.285488,3.01862068,6.30863923,6.52134081
875145.246,6549204.78,125.174924,2.941001,6.14113759,6.43646837
875155.246,6549204.78,125.081185,2.9300515,6.17766272,6.35765755
875165.246,6549204.78,125.018115,2.99307115,6.20471818,6.44664603
875175.246,6549204.78,124.875932,3.26108512,6.13027739,6.62506379
875185.246,6549204.78,124.751252,3.25570877,6.15300143,6.87052141
875195.246,6549204.78,124.709259,3.6370394,6.66820028,6.97596033
875205.246,6549204.78,124.679779,4.31268207,7.0951397,7.28662153
875215.246,6549204.78,124.697869,4.42075281,7.60860619,7.65263475
875225.246,6549204.78,124.722437,4.35371716,7.19265236,7.54730088
875235.246,6549204.78,124.704569,3.44092386,6.61070299,6.57437818
875245.246,6549204.78,124.722437,2.24903222,6.70631755,6.68368846
875255.246,6549204.78,124.796827,2.54558376,6.54983593,6.64523462
875265.246,6549204.78,124.924882,2.84038612,6.2139701,6.29043358
874615.246,6549194.78,124.956179,4.62469304,6.98992621,7.52807978
874625.246,6549194.78,124.973171,3.6535891,7.05234369,7.33832049
874635.246,6549194.78,124.956403,3.16207988,6.54656183,6.65022042
874645.246,6549194.78,124.980326,3.014277,5.94987374,6.33253101
874655.246,6549194.78,124.938295,3.03915647,6.03411983,6.43627528
874665.246,6549194.78,124.83146,3.16980477,5.77397066,6.55697914
874675.246,6549194.78,124.744997,3.00371543,6.14255021,6.80283883
874685.246,6549194.78,124.814701,2.99663502,5.83836038,5.97288464
874695.246,6549194.78,124.752369,6.67934548,6.80426758,5.32370772
874705.246,6549194.78,124.46593,9.64423184,8.51245172,8.11480361
874715.246,6549194.78,124.300424,11.3223653,9.71120137,8.81125604
874725.246,6549194.78,124.261406,11.9409062,10.8226374,9.08995538
874735.246,6549194.78,124.208573,12.3251267,11.3513877,9.98525994
874745.246,6549194.78,124.159318,12.7932796,11.868051,10.2558677
874755.246,6549194.78,124.198543,12.9631407,12.6029385,11.6373529
874765.246,6549194.78,124.218381,13.1315798,12.9262484,11.2319231
874775.246,6549194.78,124.238666,12.9103588,13.3632714,12.4782858
874785.246,6549194.78,124.290836,12.2637775,12.8662808,11.6375856
874795.246,6549194.78,124.378479,11.4308975,10.2686955,10.5508877
874805.246,6549194.78,124.488914,11.4736144,7.87733777,8.51253685
874815.246,6549194.78,124.655885,8.72524022,6.26939589,7.30756417
874825.246,6549194.78,124.904317,5.47936928,5.47542556,6.75288621
874835.246,6549194.78,125.176938,3.80897453,5.33239244,6.11197524
874845.246,6549194.78,125.416705,3.2520319,5.68658561,5.86334348
874855.246,6549194.78,125.656926,3.43645357,5.67766468,5.88372462
874865.246,6549194.78,125.852499,3.32284054,5.66212917,5.91984342
874875.246,6549194.78,126.053163,3.31255568,5.74264554,6.09183896
874885.246,6549194.78,126.142549,3.35405479,6.12359903,6.44780653
874895.246,6549194.78,126.138955,3.51609149,6.36923902,6.70578107
874905.246,6549194.78,126.019035,3.58826931,6.73003268,6.86983439
874915.246,6549194.78,125.93306,3.72624118,7.05664693,6.99265282
874925.246,6549194.78,125.864166,3.81282354,7.32409795,7.45898988
874935.246,6549194.78,125.760524,3.87211163,7.85829766,8.70049569
874945.246,6549194.78,125.696835,4.01850523,7.87804676,7.9428329
874955.246,6549194.78,125.635852,3.61347531,7.41466651,7.55681647
874965.246,6549194.78,125.554266,3.2165199,7.00511082,7.32827387
874975.246,6549194.78,125.480547,3.3705637,6.6986767,6.55035993
874985.246,6549194.78,125.42544,3.3376935,6.91110819,6.13806779
874995.246,6549194.78,125.447616,3.35636989,6.59492227,5.99904326
875005.246,6549194.78,125.428128,3.52499846,6.58866007,6.24137181
875015.246,6549194.78,125.430368,3.52380017,6.34203694,6.36560959
875025.246,6549194.78,125.463745,3.14382434,6.15595558,6.42007628
875035.246,6549194.78,125.494886,3.05555119,6.24711652,6.10263106
875045.246,6549194.78,125.490181,2.62610038,5.69438157,5.76007215
875055.246,6549194.78,125.472258,2.96328959,5.57136452,5.99370649
875065.246,6549194.78,125.472482,3.16597163,5.96852603,6.31324622
875075.246,6549194.78,125.468674,3.70550666,6.72061723,6.48362651
875085.246,6549194.78,125.458369,3.78728726,6.93929372,7.01724015
875095.246,6549194.78,125.412673,3.80665176,6.99265282,7.19107015
875105.246,6549194.78,125.383558,3.76154584,6.88889021,6.42791356
875115.246,6549194.78,125.356462,3.23811056,6.63998696,6.58806712
875125.246,6549194.78,125.277653,3.15955122,6.59703298,6.62884115
875135.246,6549194.78,125.198644,2.96770818,6.41385183,6.53335112
875145.246,6549194.78,125.083422,2.97020211,6.11558236,6.40827421
875155.246,6549194.78,125.013643,3.00747242,5.76329869,6.41327461
875165.246,6549194.78,124.967134,3.09974546,5.89585758,6.5193195
875175.246,6549194.78,124.826544,2.90626863,6.37707801,6.69968158
875185.246,6549194.78,124.747901,2.7917538,6.27824197,6.78951832
875195.246,6549194.78,124.730031,3.05155104,6.72290263,6.91020981
875205.246,6549194.78,124.709036,3.70973335,7.01050683,7.00062898
875215.246,6549194.78,124.733159,3.77496081,6.9297934,7.10287762
875225.246,6549194.78,124.742093,3.8023907,6.97889085,7.02362875
875235.246,6549194.78,124.724894,3.43628175,6.78117235,6.78904307
875245.246,6549194.78,124.760634,2.46093166,6.95993406,6.7606565
875255.246,6549194.78,124.794145,2.99471779,6.62433507,6.71483998
874655.246,6549184.78,124.950143,3.8961933,6.48524762,6.88221123
874665.246,6549184.78,124.860064,4.11714516,6.38562902,6.97826278
874675.246,6549184.78,124.784985,4.16322494,6.59551584,7.07013801
874685.246,6549184.78,124.829002,3.8102317,6.73797881,7.5652092
874695.246,6549184.78,124.656555,5.57822151,6.74411316,7.39829819
